timestamp,src_ip,username,login_attempts,login_success,distinct_usernames_from_ip_1h,session_duration_sec,bytes_out,bytes_in,distinct_dst_ports_1h,dst_port,hour_of_day,label,attack_type
2026-01-28 08:39:47,140.65.203.238,user068,1,1,1,461.1229227118178,68971.28577697395,91283.51563339519,3,22,8,0,none
2026-01-30 09:29:43,10.0.32.41,user026,2,1,1,399.06954041804016,116097.01324738517,61831.9102389279,3,22,9,0,none
2026-02-11 16:11:05,10.0.31.172,user077,3,1,1,671.9194837963394,31286.223274039818,65542.16508230245,3,80,16,0,none
2026-01-07 10:36:07,181.215.36.101,user004,3,0,1,349.7567802109907,40837.33482684743,105968.98560207683,2,445,10,0,none
2026-01-31 12:17:18,10.0.29.148,user072,1,1,1,10.0,14478.220634985933,54658.549864609246,3,8080,12,0,none
2026-01-18 12:43:47,10.0.47.206,user021,4,0,1,618.4464843585403,76598.7075821503,94413.67422345928,3,22,12,0,none
2026-01-20 21:22:00,206.131.186.214,user011,1,0,46,9.935826805662414,4442.361117021815,2144.0403310693587,1,443,21,1,credential_stuffing
2026-01-21 14:30:08,10.0.40.182,user085,1,1,1,191.81432490497934,72750.87150913605,106636.98072235282,3,443,14,0,none
2026-01-27 15:09:00,10.0.22.87,N/A,0,0,0,2.023396302722096,259.9437931650335,163.3290397463727,274,40756,15,1,port_scan
2026-02-20 10:01:08,9.172.41.101,user116,1,1,1,188.89069517805913,47817.47403127139,75097.57612080203,1,443,10,0,none
2026-01-23 13:56:59,10.0.32.158,user046,2,1,1,371.7668746041013,94945.41890529478,111157.76767091305,2,53,13,0,none
2026-02-26 12:22:07,10.0.20.223,user095,2,1,1,750.5206511514036,43911.74168973889,95041.77478490445,2,3389,12,0,none
2026-01-16 01:59:00,175.230.101.7,user119,1,1,1,1096.290062616985,7459301.367470046,14329.69913358863,1,443,1,1,data_exfiltration
2026-02-19 09:21:46,18.32.105.226,user110,1,1,1,340.0746597747523,104335.62574965981,46208.44371801752,2,80,9,0,none
2026-01-06 14:19:23,10.0.49.12,user022,2,1,1,321.6132841228099,57579.479735522065,87045.8626937021,2,443,14,0,none
2026-01-13 14:52:09,10.0.41.69,user088,2,1,1,303.9064662285207,62733.79540170867,29560.734672454106,1,53,14,0,none
2026-02-11 19:52:04,10.0.45.210,user111,2,1,1,653.4359114714744,47288.1920803712,43239.579965791134,1,53,19,0,none
2026-01-09 11:09:12,10.0.32.222,user097,4,1,1,451.2948520802292,95086.74487006912,85455.61661735023,1,53,11,0,none
2026-01-12 12:07:20,10.0.5.237,user060,2,1,1,435.8255580412683,108806.82271415867,111776.33532573594,1,22,12,0,none
2026-02-14 16:57:20,207.85.74.171,user021,5,1,1,448.3335775633731,29095.65271334098,37819.94370455626,3,80,16,0,none
2026-02-01 13:42:58,10.0.27.49,user118,2,1,1,130.05162038794379,54010.690666893024,67424.1552875198,1,3389,13,0,none
2026-02-12 02:33:00,10.0.2.236,user085,1,1,1,1102.5085856717258,1532824.022947756,4615.501967633038,1,443,2,1,data_exfiltration
2026-02-07 07:34:29,10.0.45.74,user021,2,1,1,760.2012883055027,25136.20979228075,90597.1147024701,1,53,7,0,none
2026-02-02 15:38:35,10.0.32.63,user094,2,1,1,887.5812707872499,56692.392278758256,137328.5802642469,2,53,15,0,none
2026-02-03 17:48:07,10.0.0.151,user011,2,1,1,267.89649342740216,57473.80301083184,73711.02601300772,1,22,17,0,none
2026-02-25 01:40:48,10.0.18.36,user109,3,1,1,309.99246765008684,84651.41635160765,18908.168256145145,3,443,1,0,none
2026-01-07 10:21:02,10.0.34.112,user017,3,1,1,490.2878393892108,89793.89750376236,111461.28911999427,3,80,10,0,none
2026-01-17 07:19:41,76.129.154.86,user048,2,1,1,657.2321479304902,43432.04739364621,127405.5731488071,3,445,7,0,none
2026-01-08 13:39:44,61.123.58.244,user109,2,1,1,427.5885403637761,14732.286571312092,71992.53129047292,3,80,13,0,none
2026-02-02 18:21:38,36.23.144.173,user062,6,1,1,320.7749569918484,8091.116772586494,83738.86361356435,1,53,18,0,none
2026-01-10 10:31:29,10.0.29.222,user030,2,1,1,462.88098618549355,20351.854247736566,152194.47763764556,3,22,10,0,none
2026-02-20 10:15:11,31.192.46.64,user003,3,1,1,262.44474084088404,48019.965377144326,37323.054258451295,2,8080,10,0,none
2026-01-19 10:43:51,9.236.140.191,user033,1,1,1,232.8279978250014,30778.16106502065,92312.01693368841,3,3389,10,0,none
2026-01-20 12:41:50,10.0.12.106,user089,1,1,1,424.8367412679701,26690.255247082543,152930.8297187602,2,53,12,0,none
2026-01-25 01:54:22,10.0.18.56,user057,1,1,1,582.6829464672662,92430.1611571761,96846.85689756247,3,22,1,0,none
2026-02-13 10:29:48,10.0.43.86,user028,2,1,1,592.4955767181912,12543.683653644148,84734.7425562877,3,53,10,0,none
2026-02-08 12:24:46,10.0.42.71,user076,1,1,1,236.7943342074533,78939.44161502867,49616.533613650274,3,53,12,0,none
2026-01-25 00:23:00,23.202.77.209,user014,1,1,1,2253.948872191906,33628.7656757046,45598.27386301458,2,3389,0,1,offhours_privileged_access
2026-01-05 13:46:57,10.0.40.109,user001,5,0,1,221.28860505418524,57157.93576739273,77595.96122062393,1,3389,13,0,none
2026-02-18 19:18:13,10.0.41.248,user012,3,1,1,640.0992277468165,58170.34174274115,102174.39619995872,2,445,19,0,none
2026-02-07 12:15:17,93.26.210.89,user067,2,1,1,182.3119828517333,75640.57190406685,47991.53213592598,3,80,12,0,none
2026-01-24 08:45:48,10.0.35.143,user100,1,1,1,237.88620922791557,54918.65402510339,93034.54231112979,3,80,8,0,none
2026-02-07 09:44:43,10.0.4.224,user042,3,1,1,317.68997228686567,44089.19229132992,79973.62136116199,1,3389,9,0,none
2026-01-22 15:14:21,10.0.12.67,user073,2,1,1,453.08494897366484,41647.34939566949,84765.01897581322,2,445,15,0,none
2026-01-23 06:01:45,34.177.203.197,user101,3,1,1,289.08225371785977,40280.26887406484,128970.27488583935,3,53,6,0,none
2026-01-19 18:25:15,121.81.76.5,user086,2,1,1,326.150668348866,33762.46374761648,117179.90371468298,3,53,18,0,none
2026-02-21 17:23:14,10.0.16.94,user003,2,1,1,425.87019820461944,48439.96286019219,81226.00492956868,1,445,17,0,none
2026-01-24 09:49:04,10.0.9.200,user078,4,0,1,528.3986175358577,69342.48778216395,62781.45868937115,3,22,9,0,none
2026-02-08 15:17:34,10.0.46.140,user102,1,1,1,454.2388797516656,12150.81531154368,35033.720545168675,2,445,15,0,none
2026-02-15 19:42:06,10.0.3.52,user118,2,1,1,521.3144256328304,50526.10705019176,38944.06183539226,3,443,19,0,none
2026-01-17 10:19:33,10.0.35.101,user113,1,1,1,390.50828654854826,40841.685820074155,99461.53303943329,1,443,10,0,none
2026-02-07 01:13:44,10.0.18.113,user041,2,1,1,413.0240981959821,105267.49269423488,111537.94201169505,1,53,1,0,none
2026-02-12 09:28:13,10.0.11.4,user024,1,1,1,627.7567615812276,40822.72950821055,94247.29324288659,1,443,9,0,none
2026-02-12 01:42:42,10.0.32.157,user083,3,1,1,332.95827042443955,39483.05245089943,24515.187947280123,2,53,1,0,none
2026-02-03 16:31:36,14.254.153.61,user072,2,1,1,330.4794875601732,47647.42677282737,67307.34159095425,3,8080,16,0,none
2026-01-01 06:44:00,10.0.13.100,user085,2,1,1,515.9225395783494,55693.18907679745,57512.052809728135,3,445,6,0,none
2026-01-05 09:48:50,10.0.5.8,user089,2,1,1,304.2989574646696,66413.66916318021,47654.78120509778,1,22,9,0,none
2026-02-10 22:12:34,10.0.33.46,user029,5,1,1,582.8632389474946,55698.84432389683,43021.17944188096,3,53,22,0,none
2026-01-20 07:56:49,18.246.172.75,user043,2,1,1,453.3261776440559,96675.77000138247,109336.22090907191,3,443,7,0,none
2026-02-26 14:44:33,10.0.43.251,user030,2,1,1,459.6232180659185,1983.605980689048,45550.19820521449,3,22,14,0,none
2026-01-06 11:37:14,10.0.40.163,user114,1,1,1,483.5106786255976,19676.839705054157,21775.372440575593,1,8080,11,0,none
2026-02-27 01:01:28,10.0.39.61,user082,2,1,1,467.71502111190046,56633.585907730645,61936.94018824053,3,3389,1,0,none
2026-01-15 15:31:26,10.0.7.217,user034,4,1,1,108.24801096221938,76515.85628500071,35720.971315051735,1,80,15,0,none
2026-02-08 08:13:39,10.0.35.236,user039,3,1,1,387.52909295345796,1531.6719186738846,46044.20431569897,1,443,8,0,none
2026-02-04 13:33:23,10.0.11.49,user021,2,1,1,638.2692854823467,99678.56713778432,48903.460043279745,2,445,13,0,none
2026-01-22 12:51:02,10.0.47.56,user113,2,1,1,298.29491384523016,33138.742999980124,77049.78665100348,3,3389,12,0,none
2026-01-31 11:40:05,181.134.139.176,user098,2,1,1,408.5242323016833,43678.430627697126,66837.85311807136,2,3389,11,0,none
2026-02-22 04:10:07,114.132.128.24,user046,4,1,1,319.172153563735,68768.76354191672,146981.4117512031,2,8080,4,0,none
2026-02-17 20:23:43,10.0.33.17,user085,2,1,1,389.36788594760077,58086.38820395933,82754.75567820708,1,22,20,0,none
2026-01-29 15:24:39,10.0.37.19,user041,2,1,1,672.6492560220181,51680.34879124006,20058.0189051325,3,445,15,0,none
2026-01-05 18:48:15,10.0.4.229,user010,3,1,1,560.057469516011,110277.04693579389,127704.19897183438,2,53,18,0,none
2026-02-05 10:23:16,10.0.37.217,user041,1,1,1,365.9788251184708,54317.939913797076,102990.1170264779,3,80,10,0,none
2026-02-22 09:00:00,173.89.84.99,N/A,0,0,0,1.8844903286203538,342.7294571876872,105.59755859544875,236,40266,9,1,port_scan
2026-02-25 13:58:51,10.0.7.97,user004,6,1,1,400.07615330450363,51282.22559472606,43098.52573214318,2,80,13,0,none
2026-02-01 11:21:41,10.0.9.202,user005,2,1,1,453.8558249736916,54528.60186775937,144118.40843765356,2,53,11,0,none
2026-01-26 18:23:24,10.0.23.117,user097,2,1,1,241.22061602663342,61185.861492103584,113404.97647043713,3,445,18,0,none
2026-01-20 15:15:34,10.0.36.64,user032,2,1,1,409.64100322642975,67089.23894613718,116276.44284957241,1,445,15,0,none
2026-01-11 10:28:54,10.0.19.43,user101,2,1,1,589.7107941119648,1488.5846414530388,62544.99535837141,3,8080,10,0,none
2026-01-13 03:13:04,204.140.90.217,user096,1,1,1,447.7196741582817,18796.022570731875,56987.2644268129,2,445,3,0,none
2026-01-11 12:45:33,10.0.35.13,user039,2,1,1,262.63691202293364,49714.54443549583,106642.72761244226,1,443,12,0,none
2026-02-27 15:22:13,208.96.88.32,user092,3,1,1,574.8840065660563,93807.0075686762,91608.01215934748,2,53,15,0,none
2026-02-24 16:16:47,10.0.17.197,user084,2,1,1,94.08337094205655,55862.84506788189,72792.3587910273,3,3389,16,0,none
2026-01-06 12:23:28,10.0.31.35,user052,2,1,1,383.0498205335664,1704.5520628754093,141713.7413218408,2,53,12,0,none
2026-01-12 17:57:39,10.0.22.200,user042,1,1,1,491.549920786908,95103.0564826857,60941.412075755776,3,80,17,0,none
2026-01-13 10:14:54,10.0.0.248,user011,1,1,1,542.164620352629,48851.04558583112,119004.97433498502,3,80,10,0,none
2026-02-13 10:13:19,157.183.189.38,user013,2,1,1,230.21257386276426,10872.008319405228,156435.55522205768,3,80,10,0,none
2026-02-17 08:13:00,4.162.211.159,user118,1,0,42,13.791493023204445,4259.507173617659,2688.244111429251,1,443,8,1,credential_stuffing
2026-02-05 13:11:24,139.34.39.86,user038,3,1,1,387.90103977672237,82918.8344981036,118807.10527234805,2,53,13,0,none
2026-01-01 12:54:59,10.0.6.69,user053,4,1,1,398.26893401182434,76725.24056666173,102219.16297126222,3,445,12,0,none
2026-01-11 18:18:44,147.160.170.128,user063,2,1,1,281.5565608061062,80315.72060980138,63208.62489932736,2,22,18,0,none
2026-01-25 04:33:03,10.0.8.207,user008,2,1,1,461.2406036179489,50456.79523426948,124724.30532916248,2,53,4,0,none
2026-03-01 08:12:18,10.0.42.88,user038,2,1,1,571.0246206729225,96641.70915054085,82896.3593617386,1,80,8,0,none
2026-01-09 10:41:48,187.106.160.28,user065,1,1,1,298.86521680905634,35777.58579900916,16500.287050747946,3,53,10,0,none
2026-02-11 17:32:48,213.1.167.243,user028,4,1,1,413.83064394682975,56044.07123515943,69222.44351632477,2,80,17,0,none
2026-01-02 10:03:43,10.0.10.98,user098,1,1,1,324.51418688012103,73510.8748390108,76643.78191849099,3,80,10,0,none
2026-02-16 00:48:00,64.142.9.87,user014,1,1,1,1167.3187211102534,21567.639942810223,61515.10136166254,2,3389,0,1,offhours_privileged_access
2026-02-24 10:11:05,189.51.172.84,user102,2,1,1,397.15240412545825,22391.64396213564,36136.01397912771,1,53,10,0,none
2026-02-07 11:32:50,182.173.219.1,user062,1,1,1,354.9093521358708,36704.25287140426,128922.54890591186,1,80,11,0,none
2026-01-15 14:11:49,10.0.2.7,user069,2,1,1,627.7615208756473,86234.4789473547,80589.13496618453,2,3389,14,0,none
2026-02-03 13:26:45,10.0.16.60,user113,2,1,1,460.5626888180329,75993.96501522268,88749.75873717024,2,8080,13,0,none
2026-02-08 14:17:17,20.167.240.235,user102,2,1,1,194.31068235847596,31425.918711759907,43850.7377621472,1,22,14,0,none
2026-01-24 11:16:52,10.0.12.161,user055,3,1,1,589.4500655138559,52788.17325311721,66067.5437594083,2,443,11,0,none
2026-01-05 03:41:00,57.157.198.40,user010,1,1,1,2066.6281130243187,31237.336411254153,58489.31780027541,2,3389,3,1,offhours_privileged_access
2026-02-27 13:38:01,10.0.8.43,user095,1,1,1,598.39200434967,24715.631833471678,119938.71618491998,1,22,13,0,none
2026-01-07 13:20:08,10.0.2.20,user026,1,1,1,457.7442535383011,97060.81367559591,44332.06686148221,2,80,13,0,none
2026-01-07 15:26:06,10.0.19.92,user118,4,1,1,189.09361938479373,97726.45455704583,47115.908235000294,1,443,15,0,none
2026-01-05 10:42:57,96.45.121.238,user102,2,1,1,241.03755987964962,50935.55650162092,45738.7352502565,1,53,10,0,none
2026-02-08 09:29:38,10.0.22.9,user096,2,1,1,504.27358216442013,27480.938208153602,102925.14878468798,3,443,9,0,none
2026-02-24 16:26:31,10.0.22.53,user056,1,1,1,630.0053845434292,81112.57410641253,99669.75785953471,3,443,16,0,none
2026-02-22 10:59:10,10.0.36.130,user104,3,1,1,328.564637296527,73700.33295835496,96919.22953427302,3,445,10,0,none
2026-01-05 17:11:10,10.0.1.168,user010,1,1,1,10.0,86738.88072799414,7067.314259088409,1,8080,17,0,none
2026-01-01 10:18:23,10.0.18.91,user028,2,1,1,263.05317898249785,88147.64673391025,147771.40388369476,2,53,10,0,none
2026-01-17 12:44:20,10.0.4.74,user005,2,1,1,61.997808716836175,11253.921770599183,26261.140930572765,2,3389,12,0,none
2026-01-30 06:42:06,10.0.9.137,user056,2,1,1,382.7819998443907,22246.511770857756,2471.0520977225096,1,445,6,0,none
2026-01-21 11:27:25,10.0.47.65,user072,2,1,1,86.3090485659265,15813.516208429253,56328.942169110975,3,53,11,0,none
2026-01-01 01:10:20,12.217.73.240,user015,2,0,1,566.27297042456,75182.01187939846,107987.75313746021,1,3389,1,0,none
2026-02-10 14:45:31,10.0.30.4,user029,4,1,1,709.5048650142542,55999.518750630494,99934.65397396163,1,80,14,0,none
2026-03-01 08:15:59,10.0.42.72,user110,4,1,1,317.471319132187,90777.5539605197,145208.60030694067,2,445,8,0,none
2026-01-21 13:56:39,10.0.34.139,user093,1,1,1,547.9635669686809,48583.59559676593,40307.007774077116,3,8080,13,0,none
2026-01-29 12:46:00,46.42.153.31,N/A,0,0,0,2.2815124775066167,175.10279749036428,23.705470412659153,405,2988,12,1,port_scan
2026-02-06 14:41:17,10.0.3.49,user099,3,1,1,636.5417841883426,15542.636909456254,51259.26570112033,3,8080,14,0,none
2026-02-22 10:14:42,10.0.40.118,user044,3,1,1,568.9667953512419,53438.38047059852,155845.1257750141,1,445,10,0,none
2026-01-30 08:04:49,10.0.48.253,user021,2,1,1,602.4257165009909,67256.98979098003,69623.74106566719,1,8080,8,0,none
2026-01-08 09:36:00,10.0.15.87,user019,1,1,1,456.1367406344335,53601.275558902424,34706.157523141876,2,22,9,0,none
2026-01-24 12:42:58,10.0.7.149,user032,3,1,1,410.41953956672876,2976.9497540982848,98117.4988810281,3,22,12,0,none
2026-01-16 10:10:44,219.135.116.91,user055,1,1,1,168.08580448499754,2778.294390008741,119181.83537917315,3,22,10,0,none
2026-01-24 08:13:56,10.0.49.174,user018,1,1,1,28.61882811209648,20124.880236863,118687.19565624451,2,443,8,0,none
2026-02-10 13:44:35,10.0.8.150,user117,1,1,1,510.1412954635454,50932.78578965514,61477.49582347859,3,3389,13,0,none
2026-01-25 19:10:02,10.0.44.236,user102,3,1,1,117.94199831795197,45560.126283924976,173336.53232785154,3,443,19,0,none
2026-01-07 13:30:02,19.27.66.100,user065,4,1,1,563.5256980559066,6220.473247910173,23383.683667080782,1,80,13,0,none
2026-01-20 09:32:26,10.0.24.113,user064,4,1,1,392.43397230674555,9398.04395160573,111226.89231049147,1,443,9,0,none
2026-02-02 10:41:19,48.160.252.2,user055,2,1,1,499.0166151840646,68021.58557882173,21081.147313503912,1,80,10,0,none
2026-01-27 11:43:35,10.0.17.32,user058,1,1,1,229.19004019519733,11699.756880447429,17340.99079512337,1,8080,11,0,none
2026-01-20 13:06:42,93.3.196.22,user067,1,1,1,411.3444843186088,15795.661818219793,104566.26659894861,2,445,13,0,none
2026-02-05 13:44:28,111.60.214.164,user110,3,1,1,297.9440415088826,57042.83117918427,105885.54860523054,3,8080,13,0,none
2026-01-26 06:59:03,10.0.28.14,user111,4,1,1,693.0665656265184,49510.54536387089,59511.46021515153,3,8080,6,0,none
2026-01-23 12:53:05,10.0.8.3,user095,1,1,1,304.1301951558781,48983.78237128651,34464.5943623041,1,3389,12,0,none
2026-02-07 14:02:11,10.0.35.11,user071,3,1,1,321.74787168362957,42531.258864114745,5618.610611788594,1,8080,14,0,none
2026-01-07 14:34:13,198.37.20.116,user043,2,1,1,374.7551168012585,27081.920518793835,7532.6585435437155,3,53,14,0,none
2026-01-11 12:40:09,10.0.28.139,user076,1,1,1,931.7891841806205,69211.62246867354,101654.26642614749,3,445,12,0,none
2026-02-23 21:55:07,198.133.204.117,user085,2,1,1,602.38079076207,76885.40236180165,32753.40922932724,2,22,21,0,none
2026-01-14 17:39:23,10.0.28.166,user061,1,1,1,702.495687549151,14724.312112956919,151647.772287998,3,80,17,0,none
2026-01-17 08:12:00,176.222.229.243,user082,72,0,2,20.12307362177487,2567.918385412714,3264.5431019100097,1,22,8,1,brute_force
2026-02-24 22:50:00,27.9.171.61,user055,1,1,1,1506.5945086393262,3134498.1548512196,40574.76900875823,1,443,22,1,data_exfiltration
2026-02-15 09:53:00,197.128.206.190,N/A,0,0,0,0.7615623833961582,9.230010499014071,88.35286965178142,165,15412,9,1,port_scan
2026-02-17 14:01:20,220.86.95.27,user071,3,1,1,104.07055503445179,145692.30341001676,36722.174123486024,2,8080,14,0,none
2026-01-21 09:00:09,10.0.29.205,user015,1,1,1,461.30286560251733,34327.6270570693,61167.13368897856,2,22,9,0,none
2026-01-29 09:01:16,10.0.38.191,user081,2,1,1,345.8657730505621,37449.31039667378,169538.9079078302,2,8080,9,0,none
2026-01-26 10:54:43,177.111.166.177,user079,3,1,1,440.7325589675022,40869.78185246235,46487.069648894016,2,22,10,0,none
2026-02-15 12:28:23,10.0.9.150,user091,2,1,1,53.35867436261782,87996.04924503567,89800.22557086057,2,53,12,0,none
2026-01-28 10:47:36,10.0.19.77,user062,3,1,1,561.8717290115242,87983.49467666663,55324.32076775955,1,3389,10,0,none
2026-01-03 10:35:00,138.232.226.207,user085,57,0,1,32.49782795237275,4571.931660650018,3898.745239440187,1,22,10,1,brute_force
2026-02-13 09:57:36,70.111.55.183,user035,2,1,1,283.4687585378541,65292.42405360219,133292.63742561717,1,22,9,0,none
2026-02-03 12:34:25,10.0.43.101,user012,3,1,1,298.8868023916096,59055.783572689965,137824.07794157419,2,8080,12,0,none
2026-01-21 11:19:19,10.0.4.58,user025,5,1,1,504.20756092373824,55853.11919428664,105176.16024408801,2,53,11,0,none
2026-02-10 13:46:46,10.0.31.122,user073,1,1,1,173.50767315203748,89780.81736501392,122615.05446865747,1,445,13,0,none
2026-01-08 10:27:30,10.0.30.191,user044,1,1,1,406.48829184260757,53706.059047153896,113276.00578538759,2,8080,10,0,none
2026-01-08 14:07:28,10.0.29.138,user002,3,1,1,277.05546779542374,63189.098180509805,100967.51371251084,3,8080,14,0,none
